TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
27.337,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.103,104.447,102.528,104.034,0.04754914301387658,2.943256284393687,0.09927845883401099,5.077763302761685,-0.007837815291258154,7.304065718372257,-0.32362067817171103,9.422562514448073,-0.9879230332043691,13.157429374032327,-1.514590692329253,16.31766513302681,-2.3043059753232695,18.501523015880768,-2.999255396452509,20.86499102589348,-3.4747471056461974,23.246923629734418,-4.754917091936901,26.29358161139143
27.948,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.065,104.49,102.615,104.034,0.055386888541405055,2.9590830187291637,0.1071162741252627,5.093590037097162,-6.976372968203748e-08,7.319892452707734,-0.3061086569822289,9.44815679521129,-0.9800852876768407,13.17325603793097,-1.5100780953600188,16.33852767848577,-2.333044515118327,18.535814344044468,-3.009705793586276,20.917746947885405,-3.503485645441261,23.28121495789812,-4.7860410628767465,26.339112263662468
28.483,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.078,104.503,102.64,104.084,0.04603568870291119,2.9409641288900072,0.09144071330648229,5.077763302761685,-0.03657628532259283,7.3304437498050525,-0.3720258918894632,9.438948587694947,-1.0364524961213422,13.183343156281769,-1.5910684115327334,16.322700944150295,-2.4038747210286626,18.511781154868373,-3.1089842524202806,20.938849401206376,-3.6210522469365625,23.30231741121909,-4.864645947904676,26.348975392876103
29.046,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.115,104.528,102.715,104.128,0.06110911878702652,2.951182541502341,0.09144071330648229,5.091611748132852,-0.02197655095026052,7.318030525395814,-0.3760996052470922,9.443435554995537,-1.0364524961213422,13.183343156281769,-1.6013097267742744,16.330825340077453,-2.4506111166136346,18.538452203537215,-3.1272723950815777,20.9573139950346,-3.6210522469365625,23.33924659887554,-4.937798518549859,26.422833768189
29.506,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.115,104.522,102.803,104.159,0.04603568870291119,2.9409641288900072,0.09144071330648229,5.077763302761685,-0.02197655095026052,7.318030525395814,-0.3785770547488452,9.465804955678216,-1.0364524961213422,13.183343156281769,-1.6047577292572244,16.334038879827457,-2.4662866774324215,18.55955458642135,-3.16384868040417,20.975778588862827,-3.657628532259155,23.376175786531988,-4.974374803872451,26.441298362017225
29.939,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.072,104.565,102.84,104.184,0.050607724368236795,2.950196425804121,0.09601274897180789,5.086995599675799,-0.032004249657267225,7.339676046719166,-0.3715275695817666,9.45266785190965,-1.0318804604560166,13.192575453195882,-1.6006331581420326,16.343147912279292,-2.4617145720033657,18.5687869537723,-3.155582097241829,21.01559871556229,-3.671344639255126,23.3854080834461,-4.984765762310127,26.51935322312075
30.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.134,104.534,102.872,104.228,0.050607724368236795,2.950196425804121,0.08747827309470257,5.105460193504026,-0.05029239231856364,7.339676046719166,-0.41058123464238294,9.47503725259233,-1.1080785666384547,13.2137803216758,-1.6596489465125872,16.36886242872086,-2.509031541331115,18.594871827095385,-3.2141410727227275,21.021940073433388,-3.7262090672390085,23.440801864930776,-5.021342047632718,26.556282410777197
31.086,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.134,104.528,102.959,104.265,0.05486442798388946,2.939973646107971,0.08290623742937697,5.096227896589912,-0.05486442798388924,7.3304437498050525,-0.415153340071438,9.465804885241383,-1.0933696520321161,13.18767671215445,-1.6872799173650435,16.37869681970557,-2.514304283878496,18.58493206260463,-3.2370012510493495,21.049636964175722,-3.7673573882269276,23.431569568016663,-5.0658155171789305,26.570550518814795
31.555,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.134,104.528,103.028,104.29,0.06270217351141794,2.9701617468513675,0.09074398295690544,5.112054630925389,-0.03435451988323912,7.343944237208424,-0.40731559454390953,9.48163161957686,-1.0855319065045876,13.203503446489927,-1.6746713793116805,16.393921459970446,-2.506466538350967,18.600758796940106,-3.244291909423449,21.07928798404776,-3.7595196426993986,23.50279008383681,-5.0912289084157,26.636735223511458
32.005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.14,104.528,103.072,104.322,0.05486442798388946,2.939973646107971,0.08744018209932314,5.086418581118666,-0.04345052400542815,7.328348535693669,-0.415153340071438,9.465804885241383,-1.0933696520321161,13.18767671215445,-1.682509124839209,16.37809472563497,-2.523763687258814,18.575381391193662,-3.273577536371943,21.086566151832173,-3.803933673549521,23.505427943329558,-5.120679945162816,26.644408894127693
32.462,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.134,104.528,103.115,104.34,0.050607724368236795,2.950196425804121,0.08747827309470257,5.105460193504026,-0.03762022974544199,7.337349799787061,-0.4105813044061124,9.475037182155496,-1.0887976163667905,13.196909009068564,-1.6859838468299153,16.397667150013316,-2.5374797942547844,18.621542875764227,-3.250717358045321,21.095798448746287,-3.799361637884195,23.533124834071895,-5.11610790949749,26.67210578487003
32.936,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,104.528,104.528,103.178,104.378,0.05486442798388946,2.9543350125158874,0.09144071330648229,5.114692490418136,-0.025162381344131735,7.346813129521893,-0.3840509958872125,9.472336633879078,-1.0750815093708197,13.206141305982674,-1.6687930178432384,16.410407764834364,-2.5325924265397917,18.640325844089304,-3.255289393710646,21.141959933316844,-3.785645530888224,23.579286318642453,-5.1070944358652905,26.73462164611145
33.498,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.14,104.522,103.234,104.415,0.05486442798388946,2.9543350125158874,0.09144071330648229,5.114692490418136,-0.03288787703362228,7.361321568042513,-0.3840509958872125,9.472336633879078,-1.0750815093708197,13.206141305982674,-1.6687930178432384,16.410407764834364,-2.5318917196577373,18.67796249932239,-3.2575518314033105,21.153000625547826,-3.8039336735495204,23.616215506298904,-5.120679945162816,26.773661050925263
33.946,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.134,104.484,103.234,104.472,0.05538695830513474,2.9590830187291637,0.08099038593644403,5.112054630925389,-0.03435445011950944,7.343944237208424,-0.4073154550164504,9.481631690013693,-1.085531836740858,13.203503446489927,-1.685348229505896,16.415054342004392,-2.534214014628852,18.665066500842038,-3.302316006403277,21.176251261480544,-3.832672143580855,23.613577646806156,-5.131130272532856,26.807952379088963
34.462,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.178,104.54,103.284,104.515,0.05387350399416935,2.956790863225484,0.06670277448230677,5.121863946396633,-0.07030244330949831,7.346270484140529,-0.43107760857983735,9.46969877438633,-1.1773841560413776,13.232681764758336,-1.739777122537105,16.420510520162665,-2.6256547279353346,18.701995688498485,-3.335197744228855,21.2068390912659,-3.869248428903448,23.66897142829083,-5.164381409297153,26.85831034945015
34.931,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.178,104.547,103.359,104.534,0.05387350399416935,2.956790863225484,0.12054376857931692,5.122789909037266,-0.07030244330949831,7.346270484140529,-0.44936575124113354,9.48816336821455,-1.1483791885698316,13.213908094095556,-1.7732926638297775,16.453506585356745,-2.6413302887541215,18.723098071382623,-3.33889229172587,21.213180449136992,-3.869248428903448,23.68743602211905,-5.204282843178037,26.863346160573634
